Parent_Code,Parent_Label,Child_Code,Child_Label
1600,Developing economies excluding China,702,Singapore
1601,Developing economies excluding LDCs,702,Singapore
1643,SIDS: Pacific,702,Singapore
1435,Developing economies: South-eastern Asia,702,Singapore
1540,Developed economies: Europe,703,Slovakia
1600,Developing economies excluding China,704,Viet Nam
1601,Developing economies excluding LDCs,704,Viet Nam
1435,Developing economies: South-eastern Asia,704,Viet Nam
1540,Developed economies: Europe,705,Slovenia
1600,Developing economies excluding China,706,Somalia
1614,LDCs: Africa,706,Somalia
1412,Developing economies: Sub-Saharan Africa,706,Somalia
1600,Developing economies excluding China,710,South Africa
1601,Developing economies excluding LDCs,710,South Africa
1412,Developing economies: Sub-Saharan Africa,710,South Africa
1600,Developing economies excluding China,716,Zimbabwe
1601,Developing economies excluding LDCs,716,Zimbabwe
1620,LLDCs (Landlocked developing countries),716,Zimbabwe
1412,Developing economies: Sub-Saharan Africa,716,Zimbabwe
1600,Developing economies excluding China,720,"Yemen, Democratic"
1612,LDCs: Asia,720,"Yemen, Democratic"
1434,Developing economies: Western Asia,720,"Yemen, Democratic"
1540,Developed economies: Europe,724,Spain
1600,Developing economies excluding China,732,Western Sahara
1601,Developing economies excluding LDCs,732,Western Sahara
1411,Developing economies: Northern Africa,732,Western Sahara
1600,Developing economies excluding China,736,Sudan (...2011)
1614,LDCs: Africa,736,Sudan (...2011)
1411,Developing economies: Northern Africa,736,Sudan (...2011)
1600,Developing economies excluding China,740,Suriname
1601,Developing economies excluding LDCs,740,Suriname
1420,Developing economies: Americas,740,Suriname
1642,SIDS: Caribbean,740,Suriname
1540,Developed economies: Europe,744,Svalbard and Jan Mayen Islands
1600,Developing economies excluding China,748,Eswatini
1601,Developing economies excluding LDCs,748,Eswatini
1620,LLDCs (Landlocked developing countries),748,Eswatini
1412,Developing economies: Sub-Saharan Africa,748,Eswatini
1540,Developed economies: Europe,752,Sweden
1540,Developed economies: Europe,756,Switzerland
1600,Developing economies excluding China,760,Syrian Arab Republic
1601,Developing economies excluding LDCs,760,Syrian Arab Republic
1434,Developing economies: Western Asia,760,Syrian Arab Republic
1600,Developing economies excluding China,762,Tajikistan
1601,Developing economies excluding LDCs,762,Tajikistan
1620,LLDCs (Landlocked developing countries),762,Tajikistan
1431,Developing economies: Central Asia,762,Tajikistan
1600,Developing economies excluding China,764,Thailand
1601,Developing economies excluding LDCs,764,Thailand
1435,Developing economies: South-eastern Asia,764,Thailand
1600,Developing economies excluding China,768,Togo
1614,LDCs: Africa,768,Togo
1412,Developing economies: Sub-Saharan Africa,768,Togo
1600,Developing economies excluding China,772,Tokelau
1601,Developing economies excluding LDCs,772,Tokelau
1450,Developing economies: Oceania,772,Tokelau
1600,Developing economies excluding China,776,Tonga
1601,Developing economies excluding LDCs,776,Tonga
1450,Developing economies: Oceania,776,Tonga
1643,SIDS: Pacific,776,Tonga
1600,Developing economies excluding China,780,Trinidad and Tobago
1601,Developing economies excluding LDCs,780,Trinidad and Tobago
1420,Developing economies: Americas,780,Trinidad and Tobago
1642,SIDS: Caribbean,780,Trinidad and Tobago
1600,Developing economies excluding China,784,United Arab Emirates
1601,Developing economies excluding LDCs,784,United Arab Emirates
1434,Developing economies: Western Asia,784,United Arab Emirates
1600,Developing economies excluding China,788,Tunisia
1601,Developing economies excluding LDCs,788,Tunisia
1411,Developing economies: Northern Africa,788,Tunisia
1600,Developing economies excluding China,792,Turkiye
1601,Developing economies excluding LDCs,792,Turkiye
1434,Developing economies: Western Asia,792,Turkiye
1600,Developing economies excluding China,795,Turkmenistan
1601,Developing economies excluding LDCs,795,Turkmenistan
1620,LLDCs (Landlocked developing countries),795,Turkmenistan
1431,Developing economies: Central Asia,795,Turkmenistan
1600,Developing economies excluding China,796,Turks and Caicos Islands
1601,Developing economies excluding LDCs,796,Turks and Caicos Islands
1420,Developing economies: Americas,796,Turks and Caicos Islands
1642,SIDS: Caribbean,796,Turks and Caicos Islands
1600,Developing economies excluding China,798,Tuvalu
1615,LDCs: Islands and Haiti,798,Tuvalu
1450,Developing economies: Oceania,798,Tuvalu
1643,SIDS: Pacific,798,Tuvalu
1600,Developing economies excluding China,800,Uganda
1620,LLDCs (Landlocked developing countries),800,Uganda
1614,LDCs: Africa,800,Uganda
1412,Developing economies: Sub-Saharan Africa,800,Uganda
1540,Developed economies: Europe,804,Ukraine
1620,LLDCs (Landlocked developing countries),807,North Macedonia
1540,Developed economies: Europe,807,North Macedonia
1540,Developed economies: Europe,810,Union of Soviet Socialist Republics
1600,Developing economies excluding China,818,Egypt
1601,Developing economies excluding LDCs,818,Egypt
1411,Developing economies: Northern Africa,818,Egypt
1540,Developed economies: Europe,826,United Kingdom
1540,Developed economies: Europe,831,Guernsey
1540,Developed economies: Europe,832,Jersey
1540,Developed economies: Europe,833,Isle of Man
1600,Developing economies excluding China,834,United Republic of Tanzania
1614,LDCs: Africa,834,United Republic of Tanzania
1412,Developing economies: Sub-Saharan Africa,834,United Republic of Tanzania
1520,Developed economies: Americas,840,United States
1600,Developing economies excluding China,850,United States Virgin Islands
1601,Developing economies excluding LDCs,850,United States Virgin Islands
1420,Developing economies: Americas,850,United States Virgin Islands
1642,SIDS: Caribbean,850,United States Virgin Islands
1600,Developing economies excluding China,854,Burkina Faso
1620,LLDCs (Landlocked developing countries),854,Burkina Faso
1614,LDCs: Africa,854,Burkina Faso
1412,Developing economies: Sub-Saharan Africa,854,Burkina Faso
1600,Developing economies excluding China,858,Uruguay
1601,Developing economies excluding LDCs,858,Uruguay
1420,Developing economies: Americas,858,Uruguay
1600,Developing economies excluding China,860,Uzbekistan
1601,Developing economies excluding LDCs,860,Uzbekistan
1620,LLDCs (Landlocked developing countries),860,Uzbekistan
1431,Developing economies: Central Asia,860,Uzbekistan
1600,Developing economies excluding China,862,Venezuela (Bolivarian Rep. of)
1601,Developing economies excluding LDCs,862,Venezuela (Bolivarian Rep. of)
1420,Developing economies: Americas,862,Venezuela (Bolivarian Rep. of)
1600,Developing economies excluding China,876,Wallis and Futuna Islands
1601,Developing economies excluding LDCs,876,Wallis and Futuna Islands
1450,Developing economies: Oceania,876,Wallis and Futuna Islands
1600,Developing economies excluding China,882,Samoa
1601,Developing economies excluding LDCs,882,Samoa
1450,Developing economies: Oceania,882,Samoa
1643,SIDS: Pacific,882,Samoa
1600,Developing economies excluding China,886,"Yemen, Arab Republic"
1612,LDCs: Asia,886,"Yemen, Arab Republic"
1434,Developing economies: Western Asia,886,"Yemen, Arab Republic"
1600,Developing economies excluding China,887,Yemen
1612,LDCs: Asia,887,Yemen
1434,Developing economies: Western Asia,887,Yemen
1540,Developed economies: Europe,890,"Yugoslavia, Socialist Federal Republic of Yugoslavia"
1540,Developed economies: Europe,891,Serbia and Montenegro
1600,Developing economies excluding China,894,Zambia
1620,LLDCs (Landlocked developing countries),894,Zambia
1614,LDCs: Africa,894,Zambia
1412,Developing economies: Sub-Saharan Africa,894,Zambia
1600,Developing economies excluding China,531,Curacao
1601,Developing economies excluding LDCs,531,Curacao
1420,Developing economies: Americas,531,Curacao
1642,SIDS: Caribbean,531,Curacao
1600,Developing economies excluding China,534,Sint Maarten (Dutch part)
1601,Developing economies excluding LDCs,534,Sint Maarten (Dutch part)
1420,Developing economies: Americas,534,Sint Maarten (Dutch part)
1642,SIDS: Caribbean,534,Sint Maarten (Dutch part)
1600,Developing economies excluding China,960,Indonesia (...2002)
1601,Developing economies excluding LDCs,960,Indonesia (...2002)
1435,Developing economies: South-eastern Asia,960,Indonesia (...2002)
1600,Developing economies excluding China,535,"Bonaire, Sint Eustatius and Saba"
1601,Developing economies excluding LDCs,535,"Bonaire, Sint Eustatius and Saba"
1420,Developing economies: Americas,535,"Bonaire, Sint Eustatius and Saba"
1642,SIDS: Caribbean,535,"Bonaire, Sint Eustatius and Saba"
1600,Developing economies excluding China,728,South Sudan
1620,LLDCs (Landlocked developing countries),728,South Sudan
1614,LDCs: Africa,728,South Sudan
1412,Developing economies: Sub-Saharan Africa,728,South Sudan
1600,Developing economies excluding China,729,Sudan
1614,LDCs: Africa,729,Sudan
1411,Developing economies: Northern Africa,729,Sudan
1400,Developing economies,1400u,Developing economies n.e.s.
1410,Developing economies: Africa,1410u,Developing economies: Africa n.e.s.
1420,Developing economies: Americas,1420u,Developing economies: Americas n.e.s.
1430,Developing economies: Asia,1430u,Developing economies: Asia n.e.s.
1450,Developing economies: Oceania,1450u,Developing economies: Oceania n.e.s.
1460,Developing economies: Asia and Oceania,1460u,Developing economies: Asia and Oceania n.e.s.
1500,Developed economies,1500u,Developed economies n.e.s.
1520,Developed economies: Americas,1520u,Developed economies: Americas n.e.s.
1530,Developed economies: Asia,1530u,Developed economies: Asia n.e.s.
1540,Developed economies: Europe,1540u,Developed economies: Europe n.e.s.
1550,Developed economies: Oceania,1550u,Developed economies: Oceania n.e.s.
1560,Developed economies: Asia and Oceania,1560u,Developed economies: Asia and Oceania n.e.s.
1600,Developing economies excluding China,1600u,Developing economies excluding China n.e.s.
1601,Developing economies excluding LDCs,1601u,Developing economies excluding LDCs n.e.s.
1610,LDCs (Least developed countries),1610u,LDCs (Least developed countries) n.e.s.
1612,LDCs: Asia,1612u,LDCs: Asia n.e.s.
1614,LDCs: Africa,1614u,LDCs: Africa n.e.s.
1615,LDCs: Islands and Haiti,1615u,LDCs: Islands and Haiti n.e.s.
1620,LLDCs (Landlocked developing countries),1620u,LLDCs (Landlocked developing countries) n.e.s.
1640,SIDS (Small island developing States) (UN-OHRLLS),1640u,SIDS (Small island developing States) (UN-OHRLLS) n.e.s.
1641,SIDS: Atlantic and Indian Ocean,1641u,SIDS: Atlantic and Indian Ocean n.e.s.
1642,SIDS: Caribbean,1642u,SIDS: Caribbean n.e.s.
1643,SIDS: Pacific,1643u,SIDS: Pacific n.e.s.
1540,Developed economies: Europe,578,Norway
1411,Developing economies: Northern Africa,1411u,Developing economies: Northern Africa n.e.s.
1412,Developing economies: Sub-Saharan Africa,1412u,Developing economies: Sub-Saharan Africa n.e.s.
1431,Developing economies: Central Asia,1431u,Developing economies: Central Asia n.e.s.
1432,Developing economies: Southern Asia,1432u,Developing economies: Southern Asia n.e.s.
1433,Developing economies: Eastern Asia,1433u,Developing economies: Eastern Asia n.e.s.
1434,Developing economies: Western Asia,1434u,Developing economies: Western Asia n.e.s.
1435,Developing economies: South-eastern Asia,1435u,Developing economies: South-eastern Asia n.e.s.
0000,World,0000u,World n.e.s.
5703,Central and Southern Asia,004,Afghanistan
5320,Southern Asia,004,Afghanistan
5702,Northern America and Europe,008,Albania
5430,Southern Europe,008,Albania
5706,"Europe, Northern America, Australia and New Zealand",008,Albania
5900,Other territories,010,Antarctica
5705,Western Asia and Northern Africa,012,Algeria
5110,Northern Africa,012,Algeria
5510,Oceania excluding Australia and New Zealand,016,American Samoa
5702,Northern America and Europe,020,Andorra
5430,Southern Europe,020,Andorra
5706,"Europe, Northern America, Australia and New Zealand",020,Andorra
5122,Middle Africa,024,Angola
5221,Caribbean,028,Antigua and Barbuda
5705,Western Asia and Northern Africa,031,Azerbaijan
5340,Western Asia,031,Azerbaijan
5223,South America,032,Argentina
5706,"Europe, Northern America, Australia and New Zealand",036,Australia
5520,Australia and New Zealand,036,Australia
5702,Northern America and Europe,040,Austria
5440,Western Europe,040,Austria
5706,"Europe, Northern America, Australia and New Zealand",040,Austria
5221,Caribbean,044,Bahamas
5705,Western Asia and Northern Africa,048,Bahrain
5340,Western Asia,048,Bahrain
5703,Central and Southern Asia,050,Bangladesh
5320,Southern Asia,050,Bangladesh
5705,Western Asia and Northern Africa,051,Armenia
5340,Western Asia,051,Armenia
5221,Caribbean,052,Barbados
5702,Northern America and Europe,056,Belgium
5440,Western Europe,056,Belgium
5706,"Europe, Northern America, Australia and New Zealand",056,Belgium
5702,Northern America and Europe,060,Bermuda
5210,Northern America,060,Bermuda
5706,"Europe, Northern America, Australia and New Zealand",060,Bermuda
5703,Central and Southern Asia,064,Bhutan
5320,Southern Asia,064,Bhutan
5223,South America,068,Bolivia (Plurinational State of)
5702,Northern America and Europe,070,Bosnia and Herzegovina
5430,Southern Europe,070,Bosnia and Herzegovina
5706,"Europe, Northern America, Australia and New Zealand",070,Bosnia and Herzegovina
5123,Southern Africa,072,Botswana
5223,South America,074,Bouvet Island
5223,South America,076,Brazil
5900,Other territories,080,British Antarctic Territory
5222,Central America,084,Belize
5121,Eastern Africa,086,British Indian Ocean Territory
